drugbank_id	rhea_id	name	inchi_key
DB03839	58570	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	15377	Tetra(Imidazole)Diaquacopper (Ii)	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	16842	Formaldehyde	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03846	90409	2'-deoxy-5-(hydroxymethyl)uridine 5'-(dihydrogen phosphate)	WEBVWKFGRVLCNS-XLPZGREQSA-N
DB03852	27961	Eucalyptol	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03854	58384	Pentane-1,5-Diamine	VHRGRCVQAFMJIZ-UHFFFAOYSA-N
DB03866	82629	Prostaglandin G2	SGUKUZOVHSFKPH-YNNPMVKQSA-N
DB03868	32364	3-Dehydroquinic Acid	WVMWZWGZRAXUBK-SYTVJDICSA-N
DB03882	18011	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	18329	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	36713	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03884	18005	Phenylpyruvic acid	BTNMPGBKDVTSJY-UHFFFAOYSA-N
DB03886	63931	Biopterin	LHQIJBMDNUYRAM-AWFVSMACSA-N
DB03896	18036	Triphosphoric acid	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03897	16331	Hydroxyphenyl Propionic Acid	NMHMNPHRMNGLLB-UHFFFAOYSA-N
DB03900	45895	2-Methyl-2-Propanol	DKGAVHZHDRPRBM-UHFFFAOYSA-N
DB03902	30623	Oxalic Acid	MUBZPKHOEPUJKR-UHFFFAOYSA-N
DB03904	16199	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03911	17535	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	27476	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	46994	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	53455	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03912	61723	4'-Phosphopantetheine	JDMUPRLRUUMCTL-VIFPVBQESA-N
DB03915	78948	2-Amino-3-Ketobutyric Acid	SAUCHDKDCUROAO-VKHMYHEASA-N
DB03918	136570	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	59560	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	64241	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03926	18011	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	18329	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	36713	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03929	33384	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	35247	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03934	29105	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	55376	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	55377	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	60344	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03937	16897	Erythose-4-Phosphate	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03938	58415	Deacetoxycephalosporin C	NNQIJOYQWYKBOW-JWKOBGCHSA-N
DB03940	58363	Oxamic Acid	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03943	58048	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	74337	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03945	295975	N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium	YHHSONZFOIEMCP-UHFFFAOYSA-O
DB03946	36241	3,4-Dihydroxybenzoic Acid	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03947	16880	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03947	17140	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03947	17173	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03947	17399	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03951	57513	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03951	58826	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03951	71673	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03956	203600	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	58414	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03958	144024	7-methyl-guanosine-5'-triphosphate-5'-guanosine	FHHZHGZBHYYWTG-INFSMZHSSA-O
DB03961	58483	2c-Methyl-D-Erythritol 2,4-Cyclodiphosphate	SFRQRNJMIIUYDI-UHNVWZDZSA-N
DB03974	143006	L-homoarginine	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03977	58100	N-Trimethyllysine	MXNRLFUSFKVQSK-QMMMGPOBSA-O
DB03978	141668	Tyrosinal	DXGAIOIQACHYRK-QMMMGPOBSA-N
DB03983	29919	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03983	58698	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03983	71302	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03983	71305	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03983	82685	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03989	15903	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	17925	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	27667	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	28061	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	28563	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	28729	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	37619	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	40656	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	4139	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	4167	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	4208	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03993	74904	4-Methyl Valeric Acid	FGKJLKRYENPLQH-UHFFFAOYSA-N
DB03994	57603	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03997	57980	L-histidinol phosphate	CWNDERHTHMWBSI-YFKPBYRVSA-N
DB04005	46398	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04008	29105	Bis(5-Amidino-Benzimidazolyl)Methane Zinc	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04022	77828	Guanosine-5',3'-Tetraphosphate	BUFLLCUFNHESEH-UUOKFMHZSA-N
DB04023	84886	GDP-alpha-D-mannuronic acid	DNBSDUDYNPJVCN-ZXTXFPBHSA-N
DB04026	57493	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04026	57554	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04027	32682	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	32689	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04031	15377	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04034	57737	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	57829	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	58121	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	58226	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04038	16933	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04045	57326	Methylmalonyl-Coenzyme A	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04045	57327	Methylmalonyl-Coenzyme A	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04045	59916	Methylmalonyl-Coenzyme A	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04046	17540	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04049	41487	Coelenteramide	CJIIERPDFZUYPI-UHFFFAOYSA-N
DB04053	44951	Hypophosphite	GQZXNSPRSGFJLY-UHFFFAOYSA-M
DB04062	2179	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	2181	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	27586	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	27907	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	42548	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	42589	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	62346	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04066	12876	para-Coumaric Acid	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04066	32373	para-Coumaric Acid	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04066	58152	para-Coumaric Acid	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04070	16089	6-Deoxyerythronolide B	HQZOLNNEQAKEHT-IBBGRPSASA-N
DB04072	141790	Alpha-Methylisocitric Acid	HHKPKXCSHMJWCF-WVBDSBKLSA-N
DB04072	57429	Alpha-Methylisocitric Acid	HHKPKXCSHMJWCF-WVBDSBKLSA-N
DB04074	11851	alpha-Ketoisovalerate	QHKABHOOEWYVLI-UHFFFAOYSA-N
DB04075	44337	N-Acetyl-L-Glutamate	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04076	17368	Hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N
DB04093	46202	Undecanal	KMPQYAYAQWNLME-UHFFFAOYSA-N
DB04099	58437	Deamido-Nad+	SENPVEZBRZQVST-HISDBWNOSA-O
DB04100	17245	(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04115	16118	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04116	28053	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	28189	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04119	15858	Hexatantalum Dodecabromide	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04120	17254	4-Methyl-1,2-Benzenediol	ZBCATMYQYDCTIZ-UHFFFAOYSA-N
DB04122	58225	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	58247	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	58735	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	60332	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	61548	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	61567	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	91004	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04127	78346	beta-D-arabinofuranose 5-phosphate	KTVPXOYAKDPRHY-SQOUGZDYSA-N
DB04137	37565	Guanosine-5'-Triphosphate	XKMLYUALXHKNFT-UUOKFMHZSA-N
DB04143	58866	Indole-3-Glycerol Phosphate	NQEQTYPJSIEPHW-MNOVXSKESA-N
DB04145	45213	Nicotinyl alcohol	MVQVNTPHUGQQHK-UHFFFAOYSA-N
DB04153	58758	S-Hydroxymethyl Glutathione	PIUSLWSYOYFRFR-BQBZGAKWSA-N
DB04156	17051	Aspartate Beryllium Trifluoride	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04160	33019	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04166	16567	Anthranilic acid	RWZYAGGXGHYGMB-UHFFFAOYSA-N
DB04173	28645	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	37721	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04178	83718	Di-Stearoyl-3-Sn-Phosphatidylcholine	NRJAVPSFFCBXDT-HUESYALOSA-O
DB04183	17453	Methylmalonic Acid	ZIYVHBGGAOATLY-UHFFFAOYSA-N
DB04185	58441	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04189	57304	N2-(Carboxyethyl)-L-Arginine	OHWCFZJEIHZWMN-LURJTMIESA-N
DB04193	143081	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04193	57476	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04194	143141	Chitotriose	WZZVUHWLNMNWLW-VFCSDQTKSA-N
DB04199	78223	1-Monohexanoyl-2-Hydroxy-Sn-Glycero-3-Phosphate	FIMVTNBZKNVWDN-QMMMGPOBSA-N
DB04200	6698	Matairesinol	MATGKVZWFZHCLI-LSDHHAIUSA-N
DB04207	57951	N-(5-Amino-5-Carboxypentyl)Glutamic Acid	ZDGJAHTZVHVLOT-YUMQZZPRSA-N
DB04212	44400	2-Iminiopropanoate	DUAWRLXHCUAWMK-UHFFFAOYSA-N
DB04214	61146	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04216	57694	Quercetin	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04224	30823	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	30825	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04228	75204	(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid	HOOWCUZPEFNHDT-ZETCQYMHSA-N
DB04231	15377	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	16069	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	49552	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04242	17879	P-Hydroxybenzoic Acid	FJKROLUGYXJWQN-UHFFFAOYSA-N
DB04243	142797	5-Methyluridine 5'-Monophosphate	IGWHDMPTQKSDTL-JXOAFFINSA-N
DB04248	140999	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	27931	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	3528	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04252	32814	N-Carbamoyl-L-Aspartate	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04257	32372	Palmitoleic Acid	SECPZKHBENQXJG-FPLPWBNLSA-N
DB04261	13941	Carbamic Acid	KXDHJXZQYSOELW-UHFFFAOYSA-N
DB04265	35418	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	58705	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	58770	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04267	36167	Dipicolinic Acid	WJJMNDUMQPNECX-UHFFFAOYSA-N
DB04272	16947	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04275	17697	N-acetylserotonin	MVAWJSIDNICKHF-UHFFFAOYSA-N
DB04277	134283	Fructose -6-Phosphate	GSXOAOHZAIYLCY-PBXRRBTRSA-N
DB04277	134284	Fructose -6-Phosphate	GSXOAOHZAIYLCY-PBXRRBTRSA-N
DB04277	57579	Fructose -6-Phosphate	GSXOAOHZAIYLCY-PBXRRBTRSA-N
DB04277	61519	Fructose -6-Phosphate	GSXOAOHZAIYLCY-PBXRRBTRSA-N
DB04279	35121	3-Isopropylmalic Acid	RNQHMTFBUSSBJQ-UHFFFAOYSA-N
DB04284	134398	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04284	35280	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04286	17535	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	27476	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	46994	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	53455	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04291	57475	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04299	29806	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	30780	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04300	57660	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04304	12931	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	13115	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	17360	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	17767	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	17796	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	18391	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	53071	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04308	57475	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04313	58724	(3S)-3-methyl-D-aspartic acid	LXRUAYBIUSUULX-STHAYSLISA-N
DB04315	58189	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04325	225237	Phenethylamine	BHHGXPLMPWCGHP-UHFFFAOYSA-N
DB04326	57642	Dihydroxyacetone phosphate	GNGACRATGGDKBX-UHFFFAOYSA-N
DB04328	145989	Shikimate-3-Phosphate	QYOJSKGCWNAKGW-PBXRRBTRSA-N
DB04329	16092	Isoquinoline	AWJUIBRHMBBTKR-UHFFFAOYSA-N
DB04335	17596	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04339	57662	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04343	36655	Glyoxylic acid	HHLFWLYXYJOTON-UHFFFAOYSA-N
DB04345	17781	Lumichrome	ZJTJUVIJVLLGSP-UHFFFAOYSA-N
DB04346	44800	(2r,4s)-2-Methyl-2,3,3,4-Tetrahydroxytetrahydrofuran	BVIYGXUQVXBHQS-IUYQGCFVSA-N
DB04347	16630	3-Dehydroshikimate	SLWWJZMPHJJOPH-PHDIDXHHSA-N
DB04348	36257	Taurocholic acid	WBWWGRHZICKQGZ-HZAMXZRMSA-N
DB04349	16997	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04349	28972	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04349	29002	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04351	15708	Aconitate Ion	GTZCVFVGUGFEME-IWQZZHSRSA-K
DB04351	16383	Aconitate Ion	GTZCVFVGUGFEME-IWQZZHSRSA-K
DB04352	78346	beta-D-Ribose-5-phosphate	KTVPXOYAKDPRHY-TXICZTDVSA-N
DB04362	139151	Adenosine Diphosphate 5-(Beta-Ethyl)-4-Methyl-Thiazole-2-Carboxylic Acid	VGXBGQACJQRWLV-LKGUXBDMSA-K
DB04364	15686	(R)-acetoin	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04364	15687	(R)-acetoin	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04364	15688	(R)-acetoin	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04370	62225	S-sulphocysteine	NOKPBJYHPHHWAN-REOHCLBHSA-N
DB04372	42027	Di-Linoleoyl-3-Sn-Phosphatidylcholine	FVXDQWZBHIXIEJ-LNDKUQBDSA-N
DB04377	17325	Meglutol	NPOAOTPXWNWTSH-UHFFFAOYSA-N
DB04380	17536	Allantoate	NUCLJNSWZCHRKL-UHFFFAOYSA-M
DB04382	84755	2-Deoxy-Beta-D-Galactose	PMMURAAUARKVCB-ARQDHWQXSA-N
DB04388	58066	4-Carboxy-4-Aminobutanal	KABXUUFDPUOJMW-BYPYZUCNSA-N
DB04397	15377	Alpha-D-Glucose-1-Phosphate-6-Vanadate	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04398	16004	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	16651	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	24996	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04400	43029	L-erythro-7,8-dihydrobiopterin	FEMXZDUTFRTWPE-DZSWIPIPSA-N
DB04400	64240	L-erythro-7,8-dihydrobiopterin	FEMXZDUTFRTWPE-DZSWIPIPSA-N
DB04401	15710	[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde	SXKNCCSPZDCRFD-UHFFFAOYSA-N
DB04411	47325	Alpha-N-Dichloroacetyl-P-Aminophenylserinol	BFLNGKUCFYKCFZ-RKDXNWHRSA-N
DB04414	15377	Heptamolybdate	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04417	57917	P-Nitrophenol	BTJIUGUIPKRLHP-UHFFFAOYSA-N
DB04418	57567	Adenylosuccinic acid	OFBHPPMPBOJXRT-VWJPMABRSA-N
DB04419	143080	D-norleucine	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04419	58455	D-norleucine	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04422	58199	2-Amino-4-Mercapto-Butyric Acid	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04425	17001	7,8-Dihydroneopterin	YQIFAMYNGGOTFB-XINAWCOVSA-N
DB04425	71175	7,8-Dihydroneopterin	YQIFAMYNGGOTFB-XINAWCOVSA-N
DB04431	85488	4-epi-vancosaminyl derivative of vancomycin	XJHXLMVKYIVZTE-LOALFDMRSA-Q
DB04444	17051	Tetrafluoroaluminate Ion	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04445	16382	Mercuric iodide	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04445	16793	Mercuric iodide	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04447	17456	1,4-Dithiothreitol	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04447	18320	1,4-Dithiothreitol	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04454	74359	Alpha-Aminobutyric Acid	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04455	17750	N,N,N-trimethylglycinium	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04457	57673	2'-Deoxyguanosine-5'-Monophosphate	LTFMZDNNPPEQNG-KVQBGUIXSA-N
DB04461	57309	Coproporphyrinogen III	NIUVHXTXUXOFEB-UHFFFAOYSA-N
DB04464	57809	N-Formylmethionine	PYUSHNKNPOHWEZ-YFKPBYRVSA-N
DB04465	17057	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	17306	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	17716	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	18147	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	18167	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	36218	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	47931	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	64351	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04473	2179	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	2181	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	27586	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	27907	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	42548	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	42589	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	62346	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04481	17113	Meso-Erythritol	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04481	42090	Meso-Erythritol	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04481	48300	Meso-Erythritol	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04482	85987	Cmp-2-Keto-3-Deoxy-Octulosonic Acid	YWWJKULNWGRYAS-UOVSKDHASA-N
DB04485	17748	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04493	134283	Fructose-6-Phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	134284	Fructose-6-Phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N
DB04493	57579	Fructose-6-Phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N
